date,artistName,trackName,msPlayed,endTime,tavg,tmin,tmax,prcp,wdir,wspd,pres
2021-02-22,The WILDCAST,"Ep. 13 ft. 407, Kryoz, & Nogla",1472938,18:56,42.6,37.4,46.4,0.071,215.3,17.4,1017.7
2021-02-22,The WILDCAST,"Ep. 13 ft. 407, Kryoz, & Nogla",885610,20:15,42.6,37.4,46.4,0.071,215.3,17.4,1017.7
2021-02-22,bbno$,help herself,84990,21:09,42.6,37.4,46.4,0.071,215.3,17.4,1017.7
2021-02-22,bbno$,help herself,188571,22:06,42.6,37.4,46.4,0.071,215.3,17.4,1017.7
2021-02-22,jxdn,ANGELS & DEMONS,160119,22:09,42.6,37.4,46.4,0.071,215.3,17.4,1017.7
2021-02-22,YUNGBLUD,acting like that (feat. Machine Gun Kelly),116838,22:11,42.6,37.4,46.4,0.071,215.3,17.4,1017.7
2021-02-23,The Misfits Podcast,#125 - North Korea's favorite podcast,485952,17:07,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,The Misfits Podcast,#125 - North Korea's favorite podcast,585284,18:56,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,bbno$,help herself,188571,19:00,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,Jez Dior,Running Away,155882,19:02,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,girlfriends,California,402,19:03,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,bbno$,help herself,188571,21:04,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,YUNGBLUD,parents,171880,21:07,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,Machine Gun Kelly,my ex's best friend (with blackbear),139460,21:10,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,MOD SUN,Karma,159393,21:12,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,Ansel Elgort,Supernova,191493,21:16,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,dempsey hope,roller rink,165093,21:18,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-23,Theory of a Deadman,Strangers (feat. Zero 9:36),89141,21:20,36.3,28.9,43.0,0.0,218.9,7.6,1020.4
2021-02-24,Theory of a Deadman,Strangers (feat. Zero 9:36),113043,04:14,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,girlfriends,California,163832,04:17,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Christian French,bright side of the moon,190661,04:20,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Machine Gun Kelly,can't look back,130312,04:22,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,YUNGBLUD,cotton candy,167365,04:25,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,24kGoldn,CITY OF ANGELS (feat. YUNGBLUD) - YUNGBLUD Remix,177138,04:28,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Jack Kays,BOTTOM OF THE BOTTLE,152500,04:30,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Ashe,Moral of the Story (feat. Niall Horan),198515,04:34,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Ansel Elgort,Thief,220680,04:37,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,brakence,dropout (w/ blackbear),166808,04:40,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Machine Gun Kelly,why are you here,175776,04:43,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,dempsey hope,time flies,138413,04:45,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),151890,04:48,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,jxdn,ANGELS & DEMONS,160119,04:51,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,blackbear,i feel bad,175066,04:54,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Mothica,VICES,177792,04:56,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Machine Gun Kelly,bloody valentine,205158,05:00,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,YUNGBLUD,teresa,204212,05:03,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,blackbear,me & ur ghost,201398,05:07,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Jack Kays,GIN N JUICE,90244,05:08,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Kendrick Lamar,King Kunta,17020,06:29,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,The Misfits Podcast,#125 - North Korea's favorite podcast,1002499,18:18,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Machine Gun Kelly,bloody valentine,205158,18:51,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,BØRNS,Electric Love - Oliver Remix,222138,18:55,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Kayden,mr. nice guy,153514,18:57,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,bbno$,help herself,10453,18:57,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,bbno$,help herself,178138,23:36,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Christian French,bright side of the moon,190661,23:39,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,Christian French,i think too much,202779,23:42,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-24,blackbear,me & ur ghost,101843,23:44,31.5,24.1,39.0,0.0,279.4,4.3,1031.9
2021-02-25,blackbear,me & ur ghost,7616,02:06,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Kendrick Lamar,King Kunta,236613,04:02,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Kendrick Lamar,HUMBLE.,17270,04:02,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Chick Corea,La Fiesta,16270,04:03,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Chick Corea,Sometime Ago / La Fiesta,231230,04:07,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Chick Corea,Sometime Ago / La Fiesta,1162782,04:31,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Chick Corea,Return To Forever,724666,04:44,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,bbno$,help herself,8380,04:46,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Chick Corea,What Game Shall We Play Today,146701,04:46,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Kendrick Lamar,King Kunta,234693,04:50,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Kendrick Lamar,i,4510,04:50,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Bring Me The Horizon,MANTRA,233128,04:54,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,The Word Alive,Misery,193333,04:57,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Bad Omens,Come Undone,261400,05:02,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Too Close To Touch,F.I.N.E.,223341,05:05,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Solence,Animal In Me,187321,05:08,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,The Word Alive,Trapped,236377,05:12,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,Solence,Direction,35997,05:13,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,The Misfits Podcast,#125 - North Korea's favorite podcast,462942,17:10,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,dempsey hope,roller rink,35490,17:23,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,The Misfits Podcast,#125 - North Korea's favorite podcast,808015,18:56,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-25,dempsey hope,roller rink,116757,21:06,36.9,30.9,45.0,0.157,217.2,12.4,1017.6
2021-02-26,dempsey hope,roller rink,129617,00:27,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,YUNGBLUD,acting like that (feat. Machine Gun Kelly),786,00:27,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Papa Roach,Broken As Me (feat. Danny Worsnop of Asking Alexandria),9480,00:29,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,YUNGBLUD,acting like that (feat. Machine Gun Kelly),6190,00:29,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Our Last Night,drivers license,236458,00:33,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Pierce The Veil,King For A Day,136900,00:35,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Yelawolf,Mcqueen Fiend - Remix,178761,00:38,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Yelawolf,Tat Shop,84578,00:40,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,bbno$,help herself,188571,00:43,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Christian French,i think too much,202779,00:46,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,All Time Low,Monsters (feat. blackbear),174067,00:49,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,forget me too (feat. Halsey),171620,00:52,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,blackbear,queen of broken hearts,78041,00:53,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Kayden,mr. nice guy,5632,03:46,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Bens Bedroom,Utopia,38620,04:15,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Flying Lotus,"Coronus, the Terminator",2752,16:06,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,BOY $COUT GATSBY,Let Me In,183255,16:49,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,jxdn,ANGELS & DEMONS,85172,16:51,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,YUNGBLUD,parents,3498,16:51,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,girlfriends,California,3712,16:51,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,bbno$,help herself,188571,16:54,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,bloody valentine,25392,16:54,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,bloody valentine,179779,17:55,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,my ex's best friend (with blackbear),139460,17:57,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Jack Kays,GIN N JUICE,101500,18:01,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Call Me Karizma,Art Hoe,193125,18:04,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,Misery Business,201176,18:08,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,YUNGBLUD,cotton candy,167365,18:10,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Ansel Elgort,Supernova,171990,18:13,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Amaarae,JUMPING SHIP,201636,18:25,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Flying Lotus,Until The Colours Come,67315,18:26,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Flying Lotus,"Coronus, the Terminator",50538,18:27,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,The Misfits Podcast,#125 - North Korea's favorite podcast,406507,18:34,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Zero 9:36,ii x two,158389,18:37,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Zero 9:36,The End / Undead,11243,18:37,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Architects,Do You Dream Of Armageddon?,98874,18:46,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Architects,Black Lungs,231161,18:50,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Architects,Giving Blood,5558,18:50,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Falling In Reverse,Losing My Mind,29041,18:54,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Falling In Reverse,Drugs,231920,18:54,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Falling In Reverse,Losing My Mind,2453,20:11,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Falling In Reverse,Drugs,231920,21:47,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,TIMELESS,Stay Alive,210909,21:50,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Awaken I Am,Roses,193309,21:54,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Fight The Fade,Cut & Run,194909,21:57,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Our Last Night,Bronze Serpent,250565,22:01,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Ember Falls,Heart Shaped Black Scar,258120,22:05,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Solence,Animal In Me,187321,22:09,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Dangerkids,Inside Out,189290,22:12,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,I Prevail,Let Me Be Sad,214226,22:15,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Siamese,Can't Force the Love,250518,22:19,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Ice Nine Kills,SAVAGES,177853,22:27,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,We Came As Romans,Carry the Weight,229266,22:31,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Motionless In White,Another Life,205394,22:34,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Slaves,Talk to a Friend,211235,22:38,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Solence,Direction,277183,22:42,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Dayseeker,Crooked Soul - Single Version,104037,22:44,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,can't look back,3170,22:44,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,body bag (feat. YUNGBLUD & Bert McCracken of The Used),170074,22:47,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,Gone,241360,22:51,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,Burning Memories (feat. Lil Skies),216295,22:54,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,Story Of The Stairs,190146,22:58,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,On My Way,250746,23:02,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,bloody valentine,205158,23:05,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,See My Tears,145498,23:08,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,body bag (feat. YUNGBLUD & Bert McCracken of The Used),170074,23:11,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,drunk face,143900,23:13,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,kiss kiss,138097,23:15,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,can't look back,130312,23:17,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,hangover cure,159586,23:20,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,Misery Business,201176,23:24,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,kevin and barracuda - interlude,83297,23:25,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,my ex's best friend (with blackbear),139460,23:27,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-26,Machine Gun Kelly,concert for aliens,127335,23:29,37.8,34.0,44.1,0.0,234.4,7.4,1007.9
2021-02-27,Architects,Do You Dream Of Armageddon?,98874,01:27,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Architects,Black Lungs,29381,01:28,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Machine Gun Kelly,RAP DEVIL,286117,06:59,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Machine Gun Kelly,RAP DEVIL,41923,07:00,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Eminem,Rap God,311150,07:05,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Eminem,The Real Slim Shady,163330,07:08,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Eminem,Without Me,123840,07:10,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,"Paul ""Bunyan"" Rosenberg",Paul - Skit,10600,07:17,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Eminem,Stan,404106,07:17,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Eminem,Who Knew,10193,07:17,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,All Time Low,"Dear Maria, Count Me In",182826,07:20,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Mayday Parade,Jamie All Over,6793,07:40,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-27,Chuckle Sandwich,5: Schlatt's Texas Nightmare - Chuckle Sandwich Podcast,624981,20:23,35.1,28.0,42.1,0.016,213.2,5.0,1017.8
2021-02-28,Chuckle Sandwich,5: Schlatt's Texas Nightmare - Chuckle Sandwich Podcast,1211328,20:03,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Post Malone,Only Wanna Be With You - Pokémon 25 Version,133940,20:10,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Kim Dracula,Paparazzi,192358,20:13,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Kim Dracula,Paparazzi,21171,20:14,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",144860,20:16,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),169397,20:19,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,forget me too (feat. Halsey),171620,20:22,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,bloody valentine,205158,20:25,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,Candy (feat. Trippie Redd),156719,20:28,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",202804,20:31,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,YUNGBLUD,acting like that (feat. Machine Gun Kelly),191066,20:35,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,drunk face,143900,20:37,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,Bad Things (with Camila Cabello),239293,20:41,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,title track,165967,20:44,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,kiss kiss,138097,20:46,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,drunk face,143900,20:48,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,bloody valentine,86284,20:50,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,bloody valentine,118879,21:00,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,title track,15770,21:03,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,forget me too (feat. Halsey),148580,21:03,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Zero 9:36,ii x two,158389,21:06,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Zero 9:36,The End,169567,21:09,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Zero 9:36,Adrenaline,204359,21:13,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Zero 9:36,Take Me Instead,166389,21:15,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Kayden,mr. nice guy,6528,21:18,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Zero 9:36,Fade Out,145923,21:18,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Jez Dior,Running Away,5845,21:18,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Kayden,you can go and be with him,131605,21:20,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,Machine Gun Kelly,title track,150214,22:43,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,MOD SUN,Karma,159393,22:45,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-02-28,jxdn,ANGELS & DEMONS,141991,22:48,38.5,32.0,45.0,0.0,185.4,7.0,1024.7
2021-03-01,Chuckle Sandwich,5: Schlatt's Texas Nightmare - Chuckle Sandwich Podcast,873045,00:04,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Chuckle Sandwich,5: Schlatt's Texas Nightmare - Chuckle Sandwich Podcast,221141,00:35,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Zero 9:36,Adrenaline,204198,00:39,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,The Word Alive,MONOMANIA,238680,00:43,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Call Me Karizma,Art Hoe,67870,00:44,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Call Me Karizma,Art Hoe,125262,02:06,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Zero 9:36,The End,168888,02:09,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Fame on Fire,Mood,20633,02:15,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Bad Omens,Limits,207854,02:15,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,The WILDCAST,"Ep. 13 ft. 407, Kryoz, & Nogla",1589162,02:46,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Architects,Do You Dream Of Armageddon?,98874,02:49,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Architects,Black Lungs,231161,02:52,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Architects,Giving Blood,192034,02:56,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Our Last Night,you broke me first,14900,06:09,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Architects,Do You Dream Of Armageddon?,87620,06:39,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,The WILDCAST,"Ep. 13 ft. 407, Kryoz, & Nogla",196906,16:48,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,The WILDCAST,"Ep. 13 ft. 407, Kryoz, & Nogla",169322,16:54,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,GOONS,#28 - McNasty's Intervention,0,17:52,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,GOONS,#28 - McNasty's Intervention,315456,17:58,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,GOONS,#28 - McNasty's Intervention,1331200,18:53,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Zero 9:36,Adrenaline,204198,20:01,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Kayden,mr. nice guy,112853,20:03,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,GOONS,#28 - McNasty's Intervention,786367,21:07,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,GOONS,#28 - McNasty's Intervention,105728,22:31,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,ILLENIUM,Feel Something (With I Prevail),221000,22:35,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Architects,Black Lungs,231161,22:39,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Annisokay,Like a Parasite,232130,22:43,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Asking Alexandria,House On Fire,26206,23:02,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Solence,Heaven,218274,23:02,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,I Prevail,Paranoid,144546,23:05,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,I Prevail,Breaking Down,206146,23:08,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,grandson,Identity,216000,23:14,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-01,Our Last Night,My Ex's Best Friend,41577,23:15,41.5,30.0,53.1,0.0,139.3,3.9,1020.6
2021-03-02,GOONS,#28 - McNasty's Intervention,146380,04:17,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
2021-03-02,ElyOtto,SugarCrash!,80117,04:49,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
2021-03-02,ElyOtto,SugarCrash!,80117,04:50,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
2021-03-02,ElyOtto,SugarCrash!,18495,04:50,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
2021-03-02,GOONS,#28 - McNasty's Intervention,704064,17:09,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
2021-03-02,bbno$,help herself,2325,17:27,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
2021-03-02,GOONS,#28 - McNasty's Intervention,693290,18:48,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
2021-03-02,The WILDCAST,"Ep. 13 ft. 407, Kryoz, & Nogla",317845,18:57,44.4,37.0,55.9,0.0,187.2,5.9,1014.1
